# avg10RB: 0.870722      avg10RE: 1.000000     pct5: 476.000000		
# bytecnt, realBegin, caluAddAvgBegin, caluPct5Begin, realEnd, caluAddAvgEnd, caluPct5End
    167487,     72021,     72017,     72494,    167242,    167243,    166767
    167535,     72070,     72051,     72528,    167290,    167282,    166806
    167465,     72000,     71949,     72425,    167220,    167164,    166688
    167499,     72037,     72039,     72516,    167255,    167268,    166792
    167486,     72018,     71998,     72475,    167242,    167221,    166745
    167500,     72032,     72022,     72498,    167256,    167248,    166772
    167483,     72023,     71995,     72471,    167239,    167217,    166741
    167466,     72003,     71995,     72471,    167222,    167217,    166741
    167513,     72047,     72050,     72527,    167268,    167281,    166805
    167492,     72032,     71991,     72468,    167247,    167213,    166737
    167516,     72053,     72030,     72507,    167271,    167258,    166782
    167541,     72074,     72031,     72508,    167296,    167259,    166783
    167501,     72031,     71975,     72451,    167257,    167194,    166718
    167520,     72056,     72026,     72503,    167276,    167253,    166777
    167516,     72051,     72006,     72483,    167272,    167230,    166754
    167495,     72032,     71991,     72468,    167251,    167213,    166737
    167510,     72048,     72023,     72499,    167265,    167249,    166773
    167516,     72044,     72015,     72491,    167272,    167240,    166764
    167526,     72052,     72018,     72495,    167281,    167244,    166768
    167503,     72036,     71989,     72466,    167258,    167211,    166735
    167448,     71987,     71962,     72438,    167204,    167179,    166703
    167455,     71989,     72016,     72492,    167211,    167241,    166765
    167510,     72050,     72057,     72534,    167266,    167289,    166813
    167503,     72042,     72003,     72480,    167259,    167227,    166751
    167488,     72016,     71996,     72473,    167244,    167219,    166743
    167468,     72004,     71992,     72469,    167224,    167214,    166738
    167510,     72038,     72046,     72523,    167265,    167276,    166800
    167507,     72037,     72007,     72483,    167263,    167231,    166755
    167492,     72021,     71996,     72473,    167247,    167219,    166743
    167527,     72061,     72040,     72516,    167283,    167269,    166793
    167466,     71992,     71956,     72433,    167222,    167173,    166697
    167464,     71992,     72008,     72484,    167220,    167232,    166756
    167533,     72067,     72070,     72546,    167289,    167303,    166827
    167493,     72031,     71975,     72451,    167248,    167194,    166718
    167500,     72021,     72016,     72492,    167256,    167241,    166765
    167464,     71995,     71978,     72455,    167219,    167198,    166722
    167493,     72024,     72035,     72511,    167249,    167263,    166787
    167506,     72035,     72021,     72497,    167262,    167247,    166771
    167514,     72046,     72016,     72493,    167270,    167242,    166766
    167489,     72025,     71988,     72464,    167245,    167209,    166733
    167485,     72022,     72006,     72483,    167241,    167230,    166754
    167510,     72040,     72031,     72508,    167266,    167259,    166783
    167505,     72038,     72005,     72482,    167261,    167229,    166753
    167519,     72052,     72022,     72498,    167275,    167248,    166772
    167519,     72038,     72010,     72486,    167275,    167234,    166758
    167487,     72017,     71982,     72458,    167242,    167202,    166726
    167509,     72037,     72029,     72505,    167264,    167256,    166780
    167489,     72021,     71992,     72469,    167245,    167214,    166738
    167482,     72019,     72003,     72480,    167238,    167227,    166751
    167489,     72019,     72016,     72492,    167245,    167241,    166765
    167473,     72010,     71996,     72472,    167229,    167218,    166742
    167496,     72027,     72030,     72506,    167252,    167257,    166781
    167488,     72017,     72003,     72479,    167243,    167226,    166750
    167447,     71988,     71974,     72450,    167203,    167193,    166717
    167481,     72013,     72039,     72516,    167236,    167268,    166792
    167493,     72024,     72020,     72496,    167249,    167246,    166770
    167509,     72036,     72023,     72500,    167265,    167250,    166774
    167495,     72032,     71997,     72474,    167250,    167220,    166744
    167489,     72023,     72004,     72481,    167244,    167228,    166752
    167542,     72073,     72056,     72532,    167298,    167287,    166811
    167502,     72030,     71975,     72451,    167258,    167194,    166718
    167496,     72036,     72004,     72481,    167252,    167228,    166752
    167507,     72039,     72019,     72496,    167262,    167245,    166769
    167514,     72045,     72016,     72492,    167270,    167241,    166765
    167507,     72043,     72003,     72480,    167262,    167227,    166751
    167517,     72054,     72018,     72495,    167273,    167244,    166768
    167472,     72003,     71970,     72447,    167227,    167189,    166713
    167507,     72042,     72040,     72516,    167262,    167269,    166793
    167497,     72025,     72001,     72477,    167253,    167224,    166748
    167520,     72053,     72030,     72506,    167275,    167257,    166781
    167505,     72034,     71996,     72473,    167260,    167219,    166743
    167496,     72021,     72002,     72478,    167252,    167225,    166749
    167464,     72001,     71982,     72458,    167220,    167202,    166726
    167482,     72019,     72025,     72502,    167237,    167252,    166776
    167493,     72030,     72019,     72496,    167248,    167245,    166769
    167512,     72045,     72026,     72503,    167267,    167253,    166777
    167471,     72007,     71974,     72450,    167226,    167193,    166717
    167504,     72032,     72038,     72515,    167260,    167267,    166791
    167480,     72013,     71989,     72465,    167236,    167210,    166734
    167504,     72032,     72030,     72507,    167260,    167258,    166782
    167515,     72048,     72019,     72496,    167271,    167245,    166769
    167502,     72036,     71998,     72475,    167258,    167221,    166745
    167498,     72032,     72006,     72483,    167254,    167230,    166754
    167516,     72049,     72025,     72502,    167272,    167252,    166776
    167495,     72032,     71991,     72468,    167250,    167213,    166737
    167528,     72062,     72038,     72515,    167284,    167267,    166791
    167538,     72072,     72018,     72495,    167294,    167244,    166768
    167534,     72068,     72006,     72483,    167290,    167230,    166754
    167492,     72025,     71973,     72449,    167248,    167192,    166716
    167500,     72028,     72016,     72493,    167255,    167242,    166766
    167532,     72061,     72037,     72514,    167287,    167266,    166790
    167512,     72050,     71992,     72469,    167267,    167214,    166738
    167497,     72037,     71996,     72473,    167252,    167219,    166743
    167498,     72028,     72010,     72487,    167254,    167235,    166759
    167526,     72065,     72034,     72510,    167282,    167262,    166786
    167531,     72066,     72014,     72490,    167286,    167239,    166763
    167514,     72046,     71995,     72471,    167270,    167217,    166741
    167518,     72055,     72013,     72489,    167274,    167238,    166762
    167486,     72023,     71982,     72458,    167242,    167202,    166726
    167538,     72072,     72055,     72531,    167294,    167286,    166810
    167543,     72077,     72014,     72490,    167299,    167239,    166763
    167503,     72032,     71975,     72451,    167258,    167194,    166718
